datetime,ISWR,ILWR,Sf,Rf,TA,RH,VW,P,TAMAX,TAMIN,Pr
1999-03-06,157.861591,211.840866,0.000065,0.000000,261.198819,78.764617,2.224790,72680.515260,261.198819,261.198819,0.000065
1999-03-07,142.299924,202.189063,0.000042,0.000000,258.756461,87.147212,4.656886,72992.929385,258.756461,258.756461,0.000042
1999-03-08,193.674114,205.496298,0.000035,0.000000,262.010388,66.920332,5.541748,73534.634058,262.010388,262.010388,0.000035
1999-03-09,154.982423,256.290232,0.000017,0.000000,268.266394,72.836551,6.990387,73838.864895,268.266394,268.266394,0.000017
1999-03-10,159.548653,250.118597,0.000006,0.000000,270.307824,64.251640,6.046960,74209.578974,270.307824,270.307824,0.000006
1999-03-11,200.836887,237.166747,0.000001,0.000000,271.586225,74.389715,5.484872,74447.669581,271.586225,271.586225,0.000001
1999-03-12,217.760488,213.671342,0.000000,0.000000,273.253876,61.263183,2.572889,74712.120053,273.253876,273.253876,0.000000
1999-03-13,221.641476,198.091918,0.000000,0.000000,272.657188,46.227917,3.601130,74789.398973,272.657188,272.657188,0.000000
1999-03-14,210.010264,202.586027,0.000000,0.000000,271.706929,47.139618,2.061078,74990.413128,271.706929,271.706929,0.000000
1999-03-15,226.196669,197.752809,0.000000,0.000000,270.988824,55.917444,3.612024,75141.489688,270.988824,270.988824,0.000000
1999-03-16,216.233985,207.309983,0.000003,0.000000,268.674810,43.731406,6.097446,74889.391065,268.674810,268.674810,0.000003
1999-03-17,223.397993,191.421965,0.000001,0.000000,265.886053,37.298753,7.045388,74541.027854,265.886053,265.886053,0.000001
1999-03-18,222.848494,191.169968,0.000002,0.000000,265.169382,45.581540,8.456153,74113.559573,265.169382,265.169382,0.000002
1999-03-19,207.833275,205.374673,0.000036,0.000000,262.989973,74.193653,9.035917,74011.137887,262.989973,262.989973,0.000036
1999-03-20,213.435283,208.778898,0.000024,0.000000,261.264643,87.819457,8.491739,74259.033653,261.264643,261.264643,0.000024
1999-03-21,221.093746,220.389781,0.000007,0.000000,264.946049,78.123256,4.077647,73976.490786,264.946049,264.946049,0.000007
1999-03-22,169.717504,236.095330,0.000099,0.000000,263.803385,90.912330,6.285551,73347.973604,263.803385,263.803385,0.000099
1999-03-23,201.018742,240.746613,0.000065,0.000000,264.732293,90.764193,8.973813,73888.203395,264.732293,264.732293,0.000065
1999-03-24,253.193361,199.192655,0.000002,0.000000,270.714123,43.808198,4.748409,74408.678070,270.714123,270.714123,0.000002
1999-03-25,227.068225,229.713190,0.000004,0.000000,268.910053,70.679905,10.921247,74034.387105,268.910053,268.910053,0.000004
1999-03-26,191.641359,258.407107,0.000039,0.000000,269.279535,88.701020,8.802393,73589.985294,269.279535,269.279535,0.000039
1999-03-27,147.928423,252.515877,0.000108,0.000000,268.468701,88.269872,4.075943,73073.181872,268.468701,268.468701,0.000108
1999-03-28,190.534814,247.205127,0.000048,0.000000,266.143859,93.611483,3.882574,73533.167874,266.143859,266.143859,0.000048
1999-03-29,239.871025,237.949455,0.000003,0.000000,268.702575,71.921505,3.527933,74284.630605,268.702575,268.702575,0.000003
1999-03-30,243.402388,235.212187,0.000001,0.000000,269.532151,70.859424,2.985264,74497.405406,269.532151,269.532151,0.000001
1999-03-31,262.892610,208.099419,0.000000,0.000000,271.173625,50.865870,1.832039,74591.034427,271.173625,271.173625,0.000000
1999-04-01,268.164287,203.416556,0.000000,0.000000,271.458105,49.695690,1.520381,74519.678112,271.458105,271.458105,0.000000
1999-04-02,258.975021,215.685168,0.000001,0.000000,270.280071,67.759417,3.940822,74563.742747,270.280071,270.280071,0.000001
1999-04-03,258.401231,221.199848,0.000003,0.000000,270.802857,57.510581,4.083492,74891.601918,270.802857,270.802857,0.000003
1999-04-04,231.991980,244.987094,0.000030,0.000000,270.864750,84.828921,6.345707,75146.193482,270.864750,270.864750,0.000030
1999-04-05,242.215405,236.793478,0.000008,0.000000,270.557563,75.406271,6.040430,75418.236837,270.557563,270.557563,0.000008
1999-04-06,277.823031,217.798098,0.000000,0.000000,273.543951,64.037849,3.637918,75417.941232,273.543951,273.543951,0.000000
1999-04-07,82.326006,271.596248,0.000273,0.000006,269.535153,89.909420,6.408319,74351.627436,269.535153,269.535153,0.000278
1999-04-08,183.707617,255.800347,0.000100,0.000000,265.882107,90.231044,10.621646,74149.911264,265.882107,265.882107,0.000100
1999-04-09,279.073624,223.117479,0.000004,0.000000,268.635068,63.555667,3.980094,74651.419468,268.635068,268.635068,0.000004
1999-04-10,278.513509,210.366205,0.000001,0.000000,271.471186,33.891147,2.935413,74571.730271,271.471186,271.471186,0.000001
1999-04-11,205.477849,252.963348,0.000039,0.000000,269.129391,77.233668,4.469675,74355.210893,269.129391,269.129391,0.000039
1999-04-12,227.138100,248.204214,0.000077,0.000000,268.835336,84.990272,5.668898,73613.482145,268.835336,268.835336,0.000077
1999-04-13,243.584259,224.756438,0.000118,0.000000,265.376708,85.465734,6.536227,73099.958774,265.376708,265.376708,0.000118
1999-04-14,302.177763,214.146182,0.000020,0.000000,265.912184,78.862157,8.404945,73234.389582,265.912184,265.912184,0.000020
1999-04-15,126.027778,275.728458,0.000382,0.000000,267.492717,94.866923,10.401509,73226.163405,267.492717,267.492717,0.000382
1999-04-16,127.283906,267.903114,0.000431,0.000000,265.711848,96.105084,3.454191,73049.121317,265.711848,265.711848,0.000431
1999-04-17,267.914432,229.132476,0.000029,0.000000,262.977261,83.269577,2.898365,73061.122198,262.977261,262.977261,0.000029
1999-04-18,291.798035,193.503051,0.000021,0.000000,262.951300,78.643367,5.626144,73723.837907,262.951300,262.951300,0.000021
1999-04-19,283.722042,199.203840,0.000019,0.000000,262.718902,72.930675,3.909289,74064.921377,262.718902,262.718902,0.000019
1999-04-20,296.180235,219.735822,0.000001,0.000000,267.376614,70.745177,3.908771,74152.641324,267.376614,267.376614,0.000001
1999-04-21,179.003302,281.304169,0.000067,0.000000,270.913142,89.190968,5.206298,74061.869332,270.913142,270.913142,0.000067
1999-04-22,283.551768,237.053492,0.000037,0.000000,269.779619,81.781428,1.302266,74336.406569,269.779619,269.779619,0.000037
1999-04-23,287.953412,218.802779,0.000001,0.000000,270.271485,67.553806,2.498958,74312.285452,270.271485,270.271485,0.000001
1999-04-24,250.281809,253.916324,0.000023,0.000000,269.634818,85.255649,2.375153,74272.162255,269.634818,269.634818,0.000023
1999-04-25,310.240202,230.795271,0.000004,0.000000,271.257842,75.740389,2.074828,74389.695535,271.257842,271.257842,0.000004
1999-04-26,292.214163,232.499354,0.000003,0.000000,271.543488,76.048930,3.790079,74362.912589,271.543488,271.543488,0.000003
1999-04-27,236.358709,254.598211,0.000018,0.000000,271.482793,87.956295,1.916828,74422.760146,271.482793,271.482793,0.000018
1999-04-28,296.568553,244.551611,0.000000,0.000002,273.870297,64.930410,3.639775,74728.825480,273.870297,273.870297,0.000002
1999-04-29,311.362284,251.341257,0.000001,0.000027,276.260085,60.669780,4.841117,74572.531271,276.260085,276.260085,0.000028
1999-04-30,183.012980,269.719948,0.000026,0.000010,272.919964,87.752740,1.904815,74597.021724,272.919964,272.919964,0.000036
1999-05-01,298.956334,242.722921,0.000001,0.000004,273.733355,77.446878,2.129283,74887.370634,273.733355,273.733355,0.000005
1999-05-02,323.158306,224.441890,0.000000,0.000001,275.496923,59.017106,1.751084,74985.879070,275.496923,275.496923,0.000001
1999-05-03,326.035386,237.959161,0.000000,0.000000,276.896441,56.787973,5.095355,75016.656203,276.896441,276.896441,0.000000
1999-05-04,253.690077,289.365148,0.000000,0.000045,276.445521,82.789150,6.841981,74349.840531,276.445521,276.445521,0.000045
1999-05-05,218.800598,277.039010,0.000000,0.000004,275.203129,85.643542,2.466068,74394.736537,275.203129,275.203129,0.000004
1999-05-06,207.007203,286.523686,0.000000,0.000075,274.868360,92.033162,1.707093,74839.834633,274.868360,274.868360,0.000075
1999-05-07,297.185441,268.564771,0.000000,0.000002,275.149732,71.530627,2.879617,74777.224228,275.149732,275.149732,0.000002
1999-05-08,121.331280,308.849952,0.000064,0.000157,274.379211,96.746008,4.807260,74645.743018,274.379211,274.379211,0.000222
1999-05-09,328.503836,251.667453,0.000034,0.000008,275.103708,66.609287,2.841512,74979.382904,275.103708,275.103708,0.000042
1999-05-10,289.223961,265.116147,0.000000,0.000000,276.950545,58.373771,2.916860,75108.269104,276.950545,276.950545,0.000000
1999-05-11,238.765356,298.402687,0.000000,0.000053,276.256164,89.714055,4.865312,74908.023848,276.256164,276.256164,0.000053
1999-05-12,183.814778,309.480203,0.000000,0.000110,276.283563,95.037617,6.131318,74682.191314,276.283563,276.283563,0.000110
1999-05-13,279.524444,274.309072,0.000000,0.000041,276.334762,82.867603,5.196367,74661.940382,276.334762,276.334762,0.000041
1999-05-14,158.507772,300.346475,0.000000,0.000090,276.091844,89.848304,4.697480,74383.176940,276.091844,276.091844,0.000090
1999-05-15,254.099349,272.254541,0.000018,0.000014,273.159515,78.156326,2.938763,74280.439400,273.159515,273.159515,0.000031
1999-05-16,286.110371,255.786704,0.000005,0.000003,272.217978,79.889484,3.553813,74412.307536,272.217978,272.217978,0.000008
1999-05-17,209.054242,297.491210,0.000014,0.000074,274.632005,88.321227,9.577781,74568.634241,274.632005,274.632005,0.000088
1999-05-18,281.227411,286.716927,0.000000,0.000010,276.345458,80.166631,8.119639,74695.709407,276.345458,276.345458,0.000010
1999-05-19,182.970943,303.152611,0.000005,0.000155,274.780316,90.635880,8.920559,74612.537855,274.780316,274.780316,0.000160
1999-05-20,234.537599,275.311849,0.000155,0.000011,272.006159,91.812467,4.941435,74250.985896,272.006159,272.006159,0.000166
1999-05-21,105.796621,299.525574,0.000418,0.000018,271.312900,96.801675,14.452930,74083.500466,271.312900,271.312900,0.000435
1999-05-22,202.323058,299.257677,0.000160,0.000045,272.701451,94.137497,9.871406,74699.715753,272.701451,272.701451,0.000205
1999-05-23,329.005015,257.105852,0.000007,0.000003,275.020173,69.576523,3.733674,75126.429171,275.020173,275.020173,0.000011
1999-05-24,324.164520,256.342399,0.000000,0.000004,277.932338,61.428895,2.101414,75285.251918,277.932338,277.932338,0.000004
1999-05-25,274.452740,271.188263,0.000000,0.000041,276.961916,65.281795,2.370160,75140.336410,276.961916,276.961916,0.000041
1999-05-26,343.414929,253.953782,0.000000,0.000007,277.930224,61.464195,1.386546,75226.405848,277.930224,277.930224,0.000007
1999-05-27,337.911679,258.196890,0.000000,0.000010,279.313178,60.192937,2.293645,75446.157504,279.313178,279.313178,0.000010
1999-05-28,275.178150,277.680865,0.000000,0.000085,279.072847,77.592672,1.368117,75655.227498,279.072847,279.072847,0.000085
1999-05-29,337.340353,257.208297,0.000000,0.000014,280.273084,55.715031,1.522449,75607.038835,280.273084,280.273084,0.000014
1999-05-30,304.684651,265.761028,0.000000,0.000058,280.714315,67.637312,3.096244,75454.459813,280.714315,280.714315,0.000058
1999-05-31,282.263912,277.602993,0.000000,0.000073,280.936760,71.528671,2.737533,75563.212438,280.936760,280.936760,0.000073
1999-06-01,326.598849,274.870150,0.000000,0.000006,281.652498,63.441800,3.334396,75575.441284,281.652498,281.652498,0.000006
1999-06-02,294.318202,297.828240,0.000000,0.000233,281.210686,82.830399,6.890925,75274.184422,281.210686,281.210686,0.000233
1999-06-03,345.342393,263.190901,0.000000,0.000075,279.059563,67.733653,4.578241,74987.603435,279.059563,279.059563,0.000075
1999-06-04,264.516338,266.921658,0.000080,0.000104,274.182158,77.731153,3.963337,74648.963598,274.182158,274.182158,0.000184
1999-06-05,289.950372,268.636086,0.000000,0.000015,276.882502,81.933293,7.511818,74605.630891,276.882502,276.882502,0.000015
1999-06-06,197.705832,301.817878,0.000000,0.000186,276.518481,93.720039,10.296760,74516.548307,276.518481,276.518481,0.000186
1999-06-07,222.068781,291.658984,0.000000,0.000127,276.438152,89.939261,8.781054,74867.919057,276.438152,276.438152,0.000127
1999-06-08,187.802326,262.825237,0.000060,0.000091,274.841472,68.826482,5.381862,75053.878716,274.841472,274.841472,0.000151
1999-06-09,333.013248,244.069707,0.000000,0.000001,277.210600,57.373590,3.549245,75411.172725,277.210600,277.210600,0.000001
1999-06-10,210.205766,289.327985,0.000000,0.000150,276.845239,89.404001,3.991517,75301.854290,276.845239,276.845239,0.000150
1999-06-11,179.242707,307.636047,0.000000,0.000105,275.106594,94.697549,2.791531,75045.210348,275.106594,275.106594,0.000105
1999-06-12,270.511483,276.643462,0.000000,0.000068,276.069688,85.404999,1.588264,75103.143096,276.069688,276.069688,0.000068
1999-06-13,270.557638,274.820506,0.000000,0.000078,276.178136,81.667690,0.792723,75070.638714,276.178136,276.178136,0.000078
1999-06-14,211.615006,281.337948,0.000000,0.000077,275.639439,85.688302,3.177237,75015.218281,275.639439,275.639439,0.000077
1999-06-15,238.265730,294.116580,0.000000,0.000075,276.807138,79.376118,2.505043,75219.137849,276.807138,276.807138,0.000075
1999-06-16,192.008316,296.452880,0.000000,0.000089,277.019384,88.557309,2.533742,75252.883091,277.019384,277.019384,0.000089
1999-06-17,309.365462,270.876014,0.000000,0.000036,277.128998,72.426371,4.144660,75183.117336,277.128998,277.128998,0.000036
1999-06-18,272.775263,274.459490,0.000000,0.000038,275.471865,84.376093,5.581466,75005.419852,275.471865,275.471865,0.000038
1999-06-19,289.090157,248.314415,0.000031,0.000001,271.801325,74.319670,4.536020,74876.992499,271.801325,271.801325,0.000032
1999-06-20,328.234490,237.456579,0.000000,0.000000,275.350486,64.570309,2.760481,74794.888552,275.350486,275.350486,0.000000
1999-06-21,195.105984,273.602990,0.000068,0.000081,272.762171,85.676663,7.078350,74312.511569,272.762171,272.762171,0.000149
1999-06-22,286.574477,247.261547,0.000084,0.000000,269.341015,83.806891,9.248877,74660.093214,269.341015,269.341015,0.000084
1999-06-23,374.917599,216.016789,0.000000,0.000000,275.954833,46.764283,2.056252,75061.104851,275.954833,275.954833,0.000000
1999-06-24,365.426215,224.296485,0.000000,0.000001,276.795581,55.998562,3.205492,75303.338609,276.795581,276.795581,0.000001
1999-06-25,358.304705,227.339112,0.000000,0.000007,278.865246,45.775925,3.207400,75274.236852,278.865246,278.865246,0.000007
1999-06-26,273.821253,280.687855,0.000000,0.000072,278.909722,77.426484,5.070191,74933.668661,278.909722,278.909722,0.000072
1999-06-27,178.162038,302.492302,0.000000,0.000136,277.285626,92.339283,6.634691,74693.910109,277.285626,277.285626,0.000136
1999-06-28,242.666838,292.273718,0.000000,0.000079,277.117060,82.947925,2.804398,74914.220156,277.117060,277.117060,0.000079
1999-06-29,279.419701,274.569318,0.000000,0.000089,279.789419,68.675468,2.337192,75404.873099,279.789419,279.789419,0.000089
1999-06-30,263.036411,286.694162,0.000000,0.000135,278.554660,82.857530,1.901741,75390.095687,278.554660,278.554660,0.000135
1999-07-01,330.391763,259.865400,0.000000,0.000000,279.399602,59.503048,3.044799,75387.377099,279.399602,279.399602,0.000000
1999-07-02,336.017304,249.481645,0.000000,0.000002,281.734092,58.293165,3.811591,75384.801778,281.734092,281.734092,0.000002
1999-07-03,355.527026,254.454041,0.000000,0.000015,283.573571,53.060441,1.971668,75380.840396,283.573571,283.573571,0.000015
1999-07-04,316.533941,288.640075,0.000000,0.000018,283.995533,63.998603,5.450082,75277.424150,283.995533,283.995533,0.000018
1999-07-05,308.459206,287.923557,0.000000,0.000041,282.825616,64.164343,9.962807,75111.754029,282.825616,282.825616,0.000041
1999-07-06,238.847262,293.643961,0.000000,0.000179,278.752091,91.590024,5.787585,74941.757362,278.752091,278.752091,0.000179
1999-07-07,257.916932,287.410662,0.000000,0.000055,275.581317,89.742301,6.657896,75260.326928,275.581317,275.581317,0.000055
1999-07-08,255.814279,285.472351,0.000000,0.000059,275.634460,91.099090,7.880545,75401.236737,275.634460,275.634460,0.000059
1999-07-09,188.922039,306.345250,0.000000,0.000013,276.778503,88.370324,5.140093,75129.693173,276.778503,276.778503,0.000013
1999-07-10,193.873151,307.798145,0.000000,0.000064,279.081593,85.929100,2.124886,74881.668727,279.081593,279.081593,0.000064
1999-07-11,194.295977,307.226453,0.000000,0.000151,278.957308,89.170418,1.895445,74943.806738,278.957308,278.957308,0.000151
1999-07-12,160.302578,310.704868,0.000000,0.000098,279.363282,89.229186,3.244204,74971.727446,279.363282,279.363282,0.000098
1999-07-13,258.890534,299.678454,0.000000,0.000086,280.425490,81.305185,3.703954,74811.893952,280.425490,280.425490,0.000086
1999-07-14,250.682291,280.975572,0.000000,0.000053,278.162794,77.983191,5.760552,74679.756483,278.162794,278.162794,0.000053
1999-07-15,270.741775,264.230822,0.000000,0.000009,277.494533,74.487844,4.455873,74937.034272,277.494533,277.494533,0.000009
1999-07-16,291.095597,266.192411,0.000000,0.000003,278.113311,64.932761,2.751960,75232.821080,278.113311,278.113311,0.000003
1999-07-17,345.645363,244.692926,0.000000,0.000008,281.190163,50.982090,2.033338,75449.231473,281.190163,281.190163,0.000008
1999-07-18,326.534024,263.505737,0.000000,0.000014,282.005670,49.945443,1.801011,75443.615236,282.005670,282.005670,0.000014
1999-07-19,277.697722,282.479524,0.000000,0.000019,281.134623,64.868884,2.416954,75412.451718,281.134623,281.134623,0.000019
1999-07-20,288.643440,287.213465,0.000000,0.000015,280.966086,78.600193,2.814691,75398.884741,280.966086,280.966086,0.000015
1999-07-21,268.502031,283.441767,0.000000,0.000012,281.695080,76.894258,2.514768,75341.423003,281.695080,281.695080,0.000012
1999-07-22,129.798391,302.391796,0.000005,0.000177,277.479440,90.488732,5.096713,74937.413480,277.479440,277.479440,0.000182
1999-07-23,127.507844,285.973696,0.000026,0.000033,272.850697,93.422924,8.381205,74955.097488,272.850697,272.850697,0.000059
1999-07-24,298.459774,259.889093,0.000000,0.000002,277.096787,63.132732,4.534502,75163.697346,277.096787,277.096787,0.000002
1999-07-25,336.855168,255.238415,0.000000,0.000000,280.941953,53.664273,2.028351,75145.049446,280.941953,280.941953,0.000000
1999-07-26,292.050294,280.849750,0.000000,0.000003,282.496098,70.555729,2.145243,75213.553955,282.496098,282.496098,0.000003
1999-07-27,269.548466,299.343370,0.000000,0.000026,282.593388,74.850391,1.466224,75279.803482,282.593388,282.593388,0.000026
1999-07-28,166.697100,313.712845,0.000000,0.000140,280.128984,88.749588,1.746513,75105.964104,280.128984,280.128984,0.000140
1999-07-29,192.313807,310.355900,0.000000,0.000115,279.814646,89.084354,1.227081,75048.574765,279.814646,279.814646,0.000115
1999-07-30,302.501861,273.122089,0.000000,0.000017,280.030438,61.999392,1.863636,74977.130424,280.030438,280.030438,0.000017
1999-07-31,268.027806,273.620671,0.000000,0.000050,279.161510,74.730155,1.664389,74944.802704,279.161510,279.161510,0.000050
1999-08-01,242.528727,282.582120,0.000000,0.000092,278.854549,82.284671,2.215515,75075.935447,278.854549,278.854549,0.000092
1999-08-02,296.053912,264.879272,0.000000,0.000007,279.441672,64.091917,2.000421,75114.980386,279.441672,279.441672,0.000007
1999-08-03,203.560842,284.003588,0.000000,0.000024,279.703529,76.908777,1.867772,75088.846420,279.703529,279.703529,0.000024
1999-08-04,264.368532,293.524606,0.000000,0.000050,281.091759,77.189020,2.903300,75093.829481,281.091759,281.091759,0.000050
1999-08-05,211.752966,311.916719,0.000000,0.000057,282.127835,84.759799,1.981863,75189.388531,282.127835,282.127835,0.000057
1999-08-06,254.137087,301.674649,0.000000,0.000033,282.984597,80.320817,4.507247,75149.602259,282.984597,282.984597,0.000033
1999-08-07,171.603011,309.406110,0.000000,0.000072,281.716687,82.181071,5.302855,74784.916442,281.716687,281.716687,0.000072
1999-08-08,195.686602,313.510545,0.000000,0.000087,281.998660,83.839384,8.043007,74522.904178,281.998660,281.998660,0.000087
1999-08-09,269.058805,303.465918,0.000000,0.000019,282.557375,78.100920,8.588870,74790.401242,282.557375,282.557375,0.000019
1999-08-10,123.333442,312.344996,0.000000,0.000238,280.379865,90.297450,4.810387,74906.161652,280.379865,280.379865,0.000238
1999-08-11,249.524252,277.582307,0.000000,0.000042,277.776493,80.544140,3.166471,75084.059069,277.776493,277.776493,0.000042
1999-08-12,186.133050,300.778058,0.000000,0.000182,276.897764,83.972234,3.232977,74808.879883,276.897764,276.897764,0.000182
1999-08-13,228.837767,274.889029,0.000000,0.000021,275.890041,76.723824,4.675726,74747.568789,275.890041,275.890041,0.000021
1999-08-14,159.997965,288.264092,0.000000,0.000021,277.659360,81.639708,4.360024,74728.784740,277.659360,277.659360,0.000021
1999-08-15,216.196036,292.356735,0.000000,0.000017,278.980498,87.021713,5.191233,74685.899010,278.980498,278.980498,0.000017
1999-08-16,110.128259,317.508253,0.000000,0.000342,279.229567,92.184567,6.402033,74603.552827,279.229567,279.229567,0.000342
1999-08-17,156.454517,302.057727,0.000000,0.000030,278.252313,78.154044,3.577252,74521.067229,278.252313,278.252313,0.000030
1999-08-18,169.402955,308.973544,0.000000,0.000147,279.543033,89.506753,7.167780,74603.941048,279.543033,279.543033,0.000147
1999-08-19,206.793395,314.778309,0.000000,0.000179,280.618112,87.808906,7.589866,75022.742489,280.618112,280.618112,0.000179
1999-08-20,49.007627,343.909463,0.000000,0.000404,280.045827,96.715866,4.305045,75137.162989,280.045827,280.045827,0.000404
1999-08-21,220.840856,303.938284,0.000000,0.000009,279.494390,72.392486,2.275950,75132.674330,279.494390,279.494390,0.000009
1999-08-22,274.871711,264.630111,0.000000,0.000001,279.267333,67.796482,2.472026,75133.749683,279.267333,279.267333,0.000001
1999-08-23,237.143211,284.020381,0.000000,0.000030,279.470271,80.414956,4.107158,75271.530955,279.470271,279.470271,0.000030
1999-08-24,136.939002,303.852357,0.000000,0.000090,280.743032,86.447015,4.886807,75428.541869,280.743032,280.743032,0.000090
1999-08-25,276.861380,277.897464,0.000000,0.000005,284.506861,52.160595,5.252218,75632.155013,284.506861,284.506861,0.000005
1999-08-26,173.808160,320.886019,0.000000,0.000293,283.341488,78.286099,4.508495,75463.513757,283.341488,283.341488,0.000293
1999-08-27,189.137344,300.604314,0.000000,0.000079,280.111972,86.254580,3.830784,75398.668015,280.111972,280.111972,0.000079
1999-08-28,209.803697,286.701663,0.000000,0.000016,280.327451,71.974981,1.820898,75423.858205,280.327451,280.327451,0.000016
1999-08-29,213.180610,285.967768,0.000000,0.000004,278.419046,73.503425,2.383221,75079.478580,278.419046,278.419046,0.000004
1999-08-30,227.068438,280.578578,0.000000,0.000002,278.189601,70.103745,3.046172,74982.657306,278.189601,278.189601,0.000002
1999-08-31,247.252634,265.360639,0.000000,0.000000,278.766717,57.495319,3.782945,75051.707537,278.766717,278.766717,0.000000
1999-09-01,217.191178,271.865689,0.000000,0.000013,277.879306,78.287687,6.344422,75246.256112,277.879306,277.879306,0.000013
1999-09-02,264.992760,255.109679,0.000000,0.000006,276.618798,66.514319,6.158966,75083.752703,276.618798,276.618798,0.000006
1999-09-03,236.775694,252.865547,0.000000,0.000005,276.443390,74.185291,4.010511,74950.204010,276.443390,276.443390,0.000005
1999-09-04,132.394984,299.004583,0.000000,0.000173,276.884370,93.511942,2.135492,75040.514235,276.884370,276.884370,0.000173
1999-09-05,180.734533,286.602912,0.000000,0.000018,276.948782,89.751974,1.603105,75054.066075,276.948782,276.948782,0.000018
1999-09-06,202.724296,283.567938,0.000000,0.000006,278.148429,79.852412,2.723567,75052.284838,278.148429,278.148429,0.000006
1999-09-07,224.566240,266.832579,0.000000,0.000017,278.113521,75.883205,3.288344,75123.473066,278.113521,278.113521,0.000017
1999-09-08,241.214571,253.598376,0.000000,0.000000,279.622673,67.308721,2.538460,75390.148745,279.622673,279.622673,0.000000
1999-09-09,233.071261,265.891151,0.000000,0.000001,280.291808,63.735510,2.762768,75600.813541,280.291808,280.291808,0.000001
1999-09-10,220.860948,284.852349,0.000000,0.000004,281.027724,71.958994,1.165758,75819.759850,281.027724,281.027724,0.000004
1999-09-11,193.014016,284.561455,0.000000,0.000004,281.127206,75.868802,1.023036,75648.837136,281.127206,281.127206,0.000004
1999-09-12,242.335080,267.048140,0.000000,0.000000,281.831101,69.933958,1.610742,75398.464902,281.831101,281.831101,0.000000
1999-09-13,225.082147,283.577073,0.000000,0.000002,281.847254,72.412403,1.239799,75082.649951,281.847254,281.847254,0.000002
1999-09-14,241.173541,266.345473,0.000000,0.000000,281.152718,63.209080,1.685162,75058.000539,281.152718,281.152718,0.000000
1999-09-15,233.991668,261.299992,0.000000,0.000000,280.019644,52.954203,3.378173,74921.969271,280.019644,280.019644,0.000000
1999-09-16,129.329540,297.006719,0.000000,0.000029,278.984493,78.755062,1.082403,74787.301162,278.984493,278.984493,0.000029
1999-09-17,166.988376,294.766846,0.000000,0.000092,278.204871,88.741243,4.108451,74622.861223,278.204871,278.204871,0.000092
1999-09-18,147.085436,290.532098,0.000000,0.000019,276.440856,87.441805,5.677111,74476.191111,276.440856,276.440856,0.000019
1999-09-19,166.459397,287.340423,0.000000,0.000044,276.651802,86.623073,11.106061,74226.841080,276.651802,276.651802,0.000044
1999-09-20,35.928274,318.910084,0.000000,0.000618,277.486808,95.178501,13.709784,73891.289793,277.486808,277.486808,0.000618
1999-09-21,189.705717,266.476215,0.000000,0.000025,275.187476,79.702845,5.401048,74250.675307,275.187476,275.187476,0.000025
1999-09-22,177.506241,285.164825,0.000000,0.000001,278.708794,77.145631,4.954474,74905.643636,278.708794,278.708794,0.000001
1999-09-23,182.167754,286.322049,0.000000,0.000000,279.983949,66.041622,3.227715,75171.000465,279.983949,279.983949,0.000000
1999-09-24,203.486175,269.801645,0.000000,0.000003,280.112311,70.450035,3.132451,75430.947477,280.112311,280.112311,0.000003
1999-09-25,120.255025,313.502288,0.000000,0.000063,279.453803,89.147827,8.792417,75008.957603,279.453803,279.453803,0.000063
1999-09-26,54.550700,323.155846,0.000000,0.000324,277.527872,98.417313,6.818277,74552.721503,277.527872,277.527872,0.000324
1999-09-27,149.322922,281.708568,0.000000,0.000019,275.989666,85.433708,5.571221,74584.740857,275.989666,275.989666,0.000019
1999-09-28,89.521698,286.598715,0.000020,0.000141,273.995405,91.680141,6.258630,74383.373446,273.995405,273.995405,0.000160
1999-09-29,141.923415,299.087991,0.000000,0.000006,277.496143,85.853914,6.255491,74684.288741,277.496143,277.496143,0.000007
1999-09-30,91.361284,309.431757,0.000089,0.000311,276.937086,90.865274,8.735185,74056.698650,276.937086,276.937086,0.000400
1999-10-01,179.993458,259.639956,0.000009,0.000001,275.089822,77.793237,5.832379,74454.439996,275.089822,275.089822,0.000010
1999-10-02,173.219879,289.844306,0.000000,0.000004,277.064135,78.570372,8.637844,74571.124026,277.064135,277.064135,0.000004
1999-10-03,68.434894,309.724414,0.000173,0.000214,274.385889,95.302846,8.246941,74201.889111,274.385889,274.385889,0.000387
1999-10-04,198.128909,229.098562,0.000097,0.000000,268.341647,71.692218,5.619854,74169.286054,268.341647,268.341647,0.000097
1999-10-05,178.248809,237.930369,0.000031,0.000000,266.194750,86.656990,6.137499,74460.381906,266.194750,266.194750,0.000031
1999-10-06,181.652369,213.701763,0.000004,0.000000,266.931207,69.014073,4.780677,74851.858920,266.931207,266.931207,0.000004
1999-10-07,198.392213,203.873376,0.000000,0.000000,271.966703,37.878741,3.948482,75245.400182,271.966703,271.966703,0.000000
1999-10-08,193.993899,212.163768,0.000002,0.000001,273.615798,45.874440,4.896247,75340.820308,273.615798,273.615798,0.000003
1999-10-09,166.313845,246.018016,0.000003,0.000001,273.611733,65.849195,6.038848,75303.175039,273.611733,273.611733,0.000004
1999-10-10,178.256395,245.173489,0.000000,0.000000,277.416008,63.028947,2.477588,75476.253399,277.416008,277.416008,0.000000
1999-10-11,171.485945,254.153053,0.000000,0.000000,278.624513,62.294058,1.457794,75553.884564,278.624513,278.624513,0.000000
1999-10-12,163.722501,260.661358,0.000000,0.000000,277.553376,59.973797,1.761221,75526.655505,277.553376,277.553376,0.000000
